task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,tracking_mode,on_cloud
Steps #32-32,2026-04-06T18:27:39,distilbert,4ab7a3a8-d5f0-4826-8dec-4af577d7d2aa,0.6457656491547823,4.111457286289508e-07,6.371924523706146e-07,360.0,212.3224374161094,10.0,6.455460153520108e-05,3.807419711421289e-05,1.7930088461273232e-06,0.0001044218074955413,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #33-33,2026-04-06T18:27:39,distilbert,4ab7a3a8-d5f0-4826-8dec-4af577d7d2aa,0.6508497577160597,4.3867438580015674e-07,6.746426581162235e-07,360.0,247.5628053044136,10.0,6.494648028165101e-05,4.466309128758894e-05,1.8038983456790443e-06,0.00011141346991491892,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #34-34,2026-04-06T18:27:40,distilbert,4ab7a3a8-d5f0-4826-8dec-4af577d7d2aa,0.6564356274902821,4.1150159041183615e-07,6.273014142459887e-07,360.0,205.6127731157723,10.0,6.536360885947947e-05,3.7333085430191204e-05,1.81549412922727e-06,0.00010451218841889785,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #35-35,2026-04-06T18:27:41,distilbert,4ab7a3a8-d5f0-4826-8dec-4af577d7d2aa,0.6470816731452942,4.3718979592188626e-07,6.764653649294532e-07,360.0,248.21470461009983,10.0,6.46583752706648e-05,4.458225788539494e-05,1.795784177051655e-06,0.00011103641733311133,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #36-36,2026-04-06T18:27:41,distilbert,4ab7a3a8-d5f0-4826-8dec-4af577d7d2aa,0.6505575831979513,4.093253771021493e-07,6.296549530927089e-07,360.0,206.44624976809848,10.0,6.492394804954527e-05,3.723225201213154e-05,1.8032789126866438e-06,0.00010395947897436347,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #37-37,2026-04-06T18:27:42,distilbert,4ab7a3a8-d5f0-4826-8dec-4af577d7d2aa,0.6501228753477335,4.3685935266847325e-07,6.724031980783491e-07,360.0,245.0067197073763,10.0,6.494661048054694e-05,4.420197979726481e-05,1.803901869182792e-06,0.0001109524921469947,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #38-38,2026-04-06T18:27:43,distilbert,4ab7a3a8-d5f0-4826-8dec-4af577d7d2aa,0.6523322518914938,4.0959517588901045e-07,6.284516907685232e-07,360.0,202.04527109494566,10.0,6.546657122671624e-05,3.6743084955048744e-05,1.8183456423381984e-06,0.0001040280018241033,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #39-39,2026-04-06T18:27:43,distilbert,4ab7a3a8-d5f0-4826-8dec-4af577d7d2aa,0.6462612263858318,4.334446238339367e-07,6.71223906703835e-07,360.0,244.49577155688021,10.0,6.449251733720322e-05,4.380142392790276e-05,1.7912862305011982e-06,0.00011008522749560677,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #40-40,2026-04-06T18:27:44,distilbert,4ab7a3a8-d5f0-4826-8dec-4af577d7d2aa,0.6504588723182678,4.110733016525997e-07,6.325711535449277e-07,360.0,208.10349675444874,10.0,6.50138903409243e-05,3.758391896013791e-05,1.8056033644825225e-06,0.0001044034126655444,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #41-41,2026-04-06T18:27:45,distilbert,4ab7a3a8-d5f0-4826-8dec-4af577d7d2aa,0.653068196028471,4.354838953162542e-07,6.671700206759134e-07,360.0,236.87429816379233,10.0,6.560968700796387e-05,4.317114564145186e-05,1.8223241333746246e-06,0.00011060315678279066,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
